drift_type,severity,severity_value,eod,dpd,ece,model,task,replication
covariate,1,1.0,0.03352829511056385,0.010427327391553373,0.08064650533864963,xgboost,readmit_30,22
covariate,1,1.0,0.0,0.0,0.10877331070362573,mlp,readmit_30,22
covariate,1,1.0,0.0,0.0,0.7044181705021766,logistic_regression,extended_stay,22
covariate,1,1.0,0.3322753055682597,0.321312374111137,0.2676844295130506,xgboost,extended_stay,22
covariate,1,1.0,0.0,0.0,0.7044181702224919,mlp,extended_stay,22
covariate,1,1.0,0.2418938796152366,0.12505057993579205,0.23895955971033345,logistic_regression,med_change,22
covariate,1,1.0,0.00531696925978975,0.02399930506992587,0.0044719929428447755,xgboost,med_change,22
covariate,1,1.0,0.012603249108476332,0.006552983853921631,0.45140465406405783,mlp,med_change,22
covariate,2,1.5,0.34218714426652497,0.33043070533860275,0.7829940946918568,logistic_regression,readmit_30,22
covariate,2,1.5,0.03727361346262378,0.016027825213582,0.10035345497046783,xgboost,readmit_30,22
covariate,2,1.5,0.0,0.0,0.11011914741949114,mlp,readmit_30,22
covariate,2,1.5,0.0,0.0,0.7044181705040444,logistic_regression,extended_stay,22
covariate,2,1.5,0.5548901465576589,0.5082030606906849,0.39953201402769223,xgboost,extended_stay,22
covariate,2,1.5,0.0,0.0,0.7044181705036343,mlp,extended_stay,22
covariate,2,1.5,0.438276308555805,0.2329120194711582,0.14875235982002313,logistic_regression,med_change,22
covariate,2,1.5,0.00531696925978975,0.02399930506992587,0.004458681579421934,xgboost,med_change,22
covariate,2,1.5,0.016048554879363502,0.008212390616004187,0.4500459007785183,mlp,med_change,22
label,0,0.15,0.01801853009719767,0.000620943696867049,0.43571807168975485,logistic_regression,readmit_30,22
label,0,0.15,0.01486386631046439,0.00441197787900411,0.035117584075318946,xgboost,readmit_30,22
label,0,0.15,0.0,0.0,0.1345268627831128,mlp,readmit_30,22
label,0,0.15,0.0,0.0,0.8499636209589188,logistic_regression,extended_stay,22
label,0,0.15,0.05561942165274503,0.04106057755864101,0.14664817661482799,xgboost,extended_stay,22
label,0,0.15,0.0,0.0,0.8498960275830372,mlp,extended_stay,22
label,0,0.15,0.07464623545269404,2.7204756180565504e-05,0.13545466818396215,logistic_regression,med_change,22
label,0,0.15,0.3882381649585164,0.02399930506992587,0.33011531115124565,xgboost,med_change,22
label,0,0.15,0.010980966325036604,0.0040638737107977965,0.13681944385518796,mlp,med_change,22
label,1,0.2,0.025625722351692914,0.000620943696867049,0.3857284429820179,logistic_regression,readmit_30,22
label,1,0.2,0.00829401845430948,0.00441197787900411,0.07738033944215054,xgboost,readmit_30,22
label,1,0.2,0.0,0.0,0.18465263648014899,mlp,readmit_30,22
label,1,0.2,0.0,0.0,0.7999739922511818,logistic_regression,extended_stay,22
label,1,0.2,0.07014224322950846,0.04106057755864101,0.10119922967344441,xgboost,extended_stay,22
label,1,0.2,0.0,0.0,0.7999063988753001,mlp,extended_stay,22
label,1,0.2,0.06721778397867653,2.7204756180565504e-05,0.16083900630483516,logistic_regression,med_change,22
label,1,0.2,0.35105003889032926,0.02399930506992587,0.28012568244350866,xgboost,med_change,22
label,1,0.2,0.010630023334197563,0.0040638737107977965,0.1854993356899725,mlp,med_change,22
label,2,0.25,0.056746054301900384,0.000620943696867049,0.33573881427428093,logistic_regression,readmit_30,22
label,2,0.25,0.006841736296633132,0.00441197787900411,0.1224891405673943,xgboost,readmit_30,22
label,2,0.25,0.0,0.0,0.23464226518788597,mlp,readmit_30,22
label,2,0.25,0.0,0.0,0.7499843635434449,logistic_regression,extended_stay,22
label,2,0.25,0.06557792787681138,0.04106057755864101,0.057017524632996384,xgboost,extended_stay,22
label,2,0.25,0.0,0.0,0.7499167701675632,mlp,extended_stay,22
label,2,0.25,0.05326817276724852,2.7204756180565504e-05,0.18220546969696821,logistic_regression,med_change,22
label,2,0.25,0.3064159292035398,0.02399930506992587,0.23030196131724576,xgboost,med_change,22
label,2,0.25,0.009126106194690266,0.0040638737107977965,0.22953402166202452,mlp,med_change,22
concept,0,1.5,0.13125994675233887,0.000620943696867049,0.4583274888231298,logistic_regression,readmit_30,22
concept,0,1.5,0.006499784332098822,0.00441197787900411,0.020097939257761727,xgboost,readmit_30,22
concept,0,1.5,0.0,0.0,0.11860256047635837,mlp,readmit_30,22
concept,0,1.5,0.0,0.0,0.6601689725457265,logistic_regression,extended_stay,22
concept,0,1.5,0.20885000849329033,0.04106057755864101,0.1215528766637186,xgboost,extended_stay,22
concept,0,1.5,0.0,0.0,0.6601013791698449,mlp,extended_stay,22
concept,0,1.5,0.07397388258124263,2.7204756180565504e-05,0.45663562891974674,logistic_regression,med_change,22
concept,0,1.5,0.463672375454666,0.02399930506992587,0.4440586257598841,xgboost,med_change,22
concept,0,1.5,0.0199907019990702,0.0040638737107977965,0.5379540388121353,mlp,med_change,22
concept,1,2.0,0.16419933414919796,0.000620943696867049,0.4417334212023042,logistic_regression,readmit_30,22
concept,1,2.0,0.008757385548668957,0.00441197787900411,0.028272531181728403,xgboost,readmit_30,22
concept,1,2.0,0.0,0.0,0.1360263314782252,mlp,readmit_30,22
concept,1,2.0,0.0,0.0,0.6157798416600182,logistic_regression,extended_stay,22
concept,1,2.0,0.17830388075493797,0.04106057755864101,0.12119432756268886,xgboost,extended_stay,22
concept,1,2.0,0.0,0.0,0.6157122482841365,mlp,extended_stay,22
concept,1,2.0,0.08273628941365639,2.7204756180565504e-05,0.5247796118389036,logistic_regression,med_change,22
concept,1,2.0,0.4752672258280809,0.02399930506992587,0.45486856135061593,xgboost,med_change,22
concept,1,2.0,0.019966722129783693,0.0040638737107977965,0.6071810212942224,mlp,med_change,22
concept,2,3.0,0.1869740036144708,0.000620943696867049,0.408545285960653,logistic_regression,readmit_30,22
concept,2,3.0,0.01200367863291735,0.00441197787900411,0.048852965499980895,xgboost,readmit_30,22
concept,2,3.0,0.0,0.0,0.17045902179143824,mlp,readmit_30,22
concept,2,3.0,0.0,0.0,0.5270015798886014,logistic_regression,extended_stay,22
concept,2,3.0,0.18178233932035803,0.04106057755864101,0.1763138644554894,xgboost,extended_stay,22
concept,2,3.0,0.0,0.0,0.5269339865127198,mlp,extended_stay,22
concept,2,3.0,0.0950943527875628,2.7204756180565504e-05,0.6618880955559748,logistic_regression,med_change,22
concept,2,3.0,0.495840778678765,0.02399930506992587,0.4832859021512797,xgboost,med_change,22
concept,2,3.0,0.020795660036166366,0.0040638737107977965,0.7474374756463944,mlp,med_change,22
covariate,0,0.5,0.25238075285061645,0.24600838631765276,0.60529468253515,logistic_regression,readmit_30,23
covariate,0,0.5,0.020419680878354114,0.005034255414785069,0.027633074053625577,xgboost,readmit_30,23
covariate,0,0.5,0.0,0.0,0.10495819654212449,mlp,readmit_30,23
covariate,0,0.5,0.0,0.0,0.7044181544537196,logistic_regression,extended_stay,23
covariate,0,0.5,0.1238316957673613,0.10413751412358258,0.11202691856665846,xgboost,extended_stay,23
covariate,0,0.5,0.0,0.0,0.7044179447853498,mlp,extended_stay,23
covariate,0,0.5,0.09676037401661466,0.05182925655889929,0.31366004565276767,logistic_regression,med_change,23
covariate,0,0.5,0.00531696925978975,0.02399930506992587,0.004406369281780099,xgboost,med_change,23
covariate,0,0.5,0.010449933001671855,0.005515854627620035,0.4530006829652308,mlp,med_change,23
covariate,1,1.0,0.3361222970540221,0.3248302075165741,0.7095961824225485,logistic_regression,readmit_30,23
covariate,1,1.0,0.027910317582473962,0.010012475701032735,0.08068860904869016,xgboost,readmit_30,23
covariate,1,1.0,0.0,0.0,0.10877976754007955,mlp,readmit_30,23
covariate,1,1.0,0.0,0.0,0.704418170501435,logistic_regression,extended_stay,23
covariate,1,1.0,0.33109744926672846,0.3206900965753561,0.26803234080306676,xgboost,extended_stay,23
covariate,1,1.0,0.0,0.0,0.7044181701707064,mlp,extended_stay,23
covariate,1,1.0,0.2410325531725148,0.12505057993579205,0.23890247922634722,logistic_regression,med_change,23
covariate,1,1.0,0.00531696925978975,0.02399930506992587,0.004475939510344959,xgboost,med_change,23
covariate,1,1.0,0.013464575551198125,0.006967835544442269,0.4514191005224807,mlp,med_change,23
covariate,2,1.5,0.34218714426652497,0.33043070533860275,0.7829428730117195,logistic_regression,readmit_30,23
covariate,2,1.5,0.03727361346262378,0.016027825213582,0.10007185856600169,xgboost,readmit_30,23
covariate,2,1.5,0.0,0.0,0.11012235975120153,mlp,readmit_30,23
covariate,2,1.5,0.0,0.0,0.7044181705040444,logistic_regression,extended_stay,23
covariate,2,1.5,0.5581292513868698,0.5111070225243294,0.40008394193585,xgboost,extended_stay,23
covariate,2,1.5,0.0,0.0,0.7044181705035568,mlp,extended_stay,23
covariate,2,1.5,0.4399989614412486,0.23311944531641848,0.14886160806750545,logistic_regression,med_change,23
covariate,2,1.5,0.00531696925978975,0.02399930506992587,0.004454241125919566,xgboost,med_change,23
covariate,2,1.5,0.016479218100724394,0.008419816461264504,0.4500717418284634,mlp,med_change,23
label,0,0.15,0.03461604047064171,0.000620943696867049,0.4357180716897549,logistic_regression,readmit_30,23
label,0,0.15,0.01486386631046439,0.00441197787900411,0.032628473932195125,xgboost,readmit_30,23
label,0,0.15,0.0,0.0,0.13466300777241202,mlp,readmit_30,23
label,0,0.15,0.0,0.0,0.8499636209589188,logistic_regression,extended_stay,23
label,0,0.15,0.07360005789064261,0.04106057755864101,0.14664817661482796,xgboost,extended_stay,23
label,0,0.15,0.0,0.0,0.8498960275830372,mlp,extended_stay,23
label,0,0.15,0.07147395629212791,2.7204756180565504e-05,0.13213585465979705,logistic_regression,med_change,23
label,0,0.15,0.38750610053684725,0.02399930506992587,0.3300776602534217,xgboost,med_change,23
label,0,0.15,0.011957052220595413,0.0040638737107977965,0.13841366881588,mlp,med_change,23
label,1,0.2,0.043260577123477084,0.000620943696867049,0.3857284429820179,logistic_regression,readmit_30,23
label,1,0.2,0.009331362852649728,0.00441197787900411,0.0777951911326712,xgboost,readmit_30,23
label,1,0.2,0.0,0.0,0.18465263648014899,mlp,readmit_30,23
label,1,0.2,0.0,0.0,0.7999739922511818,logistic_regression,extended_stay,23
label,1,0.2,0.07221693202618895,0.04106057755864101,0.10368833981656825,xgboost,extended_stay,23
label,1,0.2,0.0,0.0,0.7999063988753001,mlp,extended_stay,23
label,1,0.2,0.07292169893848986,2.7204756180565504e-05,0.1695508918057686,logistic_regression,med_change,23
label,1,0.2,0.35001296344309046,0.02399930506992587,0.2799082647035819,xgboost,med_change,23
label,1,0.2,0.011667098781436349,0.0040638737107977965,0.18591418738049312,mlp,med_change,23
label,2,0.25,0.056746054301900384,0.000620943696867049,0.3357388142742809,logistic_regression,readmit_30,23
label,2,0.25,0.009331362852649728,0.00441197787900411,0.12417903194639403,xgboost,readmit_30,23
label,2,0.25,0.0,0.0,0.23464226518788597,mlp,readmit_30,23
label,2,0.25,0.0,0.0,0.7499843635434449,logistic_regression,extended_stay,23
label,2,0.25,0.053959670615400634,0.04106057755864101,0.05748909279500096,xgboost,extended_stay,23
label,2,0.25,0.0,0.0,0.7499167701675632,mlp,extended_stay,23
label,2,0.25,0.05548056214777949,2.7204756180565504e-05,0.18593753358133386,logistic_regression,med_change,23
label,2,0.25,0.3075221238938053,0.02399930506992587,0.23031582057787453,xgboost,med_change,23
label,2,0.25,0.00995575221238938,0.0040638737107977965,0.2305031590322473,mlp,med_change,23
concept,0,1.5,0.11823063079142682,0.000620943696867049,0.45832748882312974,logistic_regression,readmit_30,23
concept,0,1.5,0.01138577781744084,0.00441197787900411,0.024246456162968104,xgboost,readmit_30,23
concept,0,1.5,0.0,0.0,0.12067681892896155,mlp,readmit_30,23
concept,0,1.5,0.0,0.0,0.6601689725457265,logistic_regression,extended_stay,23
concept,0,1.5,0.19786099750427932,0.04106057755864101,0.11408554623434711,xgboost,extended_stay,23
concept,0,1.5,0.0,0.0,0.6601013791698449,mlp,extended_stay,23
concept,0,1.5,0.0810899874501565,2.7204756180565504e-05,0.45870988737234986,logistic_regression,med_change,23
concept,0,1.5,0.47977724436852365,0.02399930506992587,0.46171748161016873,xgboost,med_change,23
concept,0,1.5,0.01813110181311018,0.0040638737107977965,0.5375391871216146,mlp,med_change,23
concept,1,2.0,0.1512310344373824,0.000620943696867049,0.44173342120230413,logistic_regression,readmit_30,23
concept,1,2.0,0.02028476307028279,0.00441197787900411,0.02182606472294747,xgboost,readmit_30,23
concept,1,2.0,0.0,0.0,0.13768573824030778,mlp,readmit_30,23
concept,1,2.0,0.0,0.0,0.6157798416600182,logistic_regression,extended_stay,23
concept,1,2.0,0.18100366477221658,0.04106057755864101,0.11663095896696185,xgboost,extended_stay,23
concept,1,2.0,0.0,0.0,0.6157122482841365,mlp,extended_stay,23
concept,1,2.0,0.08538705150775845,2.7204756180565504e-05,0.5260241669104656,logistic_regression,med_change,23
concept,1,2.0,0.4809000952780478,0.02399930506992587,0.4619149155607627,xgboost,med_change,23
concept,1,2.0,0.01774819744869662,0.0040638737107977965,0.6058188731684562,mlp,med_change,23
concept,2,3.0,0.1717515211788736,0.000620943696867049,0.40854528596065304,logistic_regression,readmit_30,23
concept,2,3.0,0.004426497354024462,0.00441197787900411,0.05223506229302369,xgboost,readmit_30,23
concept,2,3.0,0.0,0.0,0.1700441701009176,mlp,readmit_30,23
concept,2,3.0,0.0,0.0,0.5270015798886014,logistic_regression,extended_stay,23
concept,2,3.0,0.1861683042326387,0.04106057755864101,0.17631386445548938,xgboost,extended_stay,23
concept,2,3.0,0.0,0.0,0.5269339865127198,mlp,extended_stay,23
concept,2,3.0,0.0950943527875628,2.7204756180565504e-05,0.6635475023180574,logistic_regression,med_change,23
concept,2,3.0,0.49422570465453897,0.02399930506992587,0.4801086712081129,xgboost,med_change,23
concept,2,3.0,0.0189873417721519,0.0040638737107977965,0.7459929674603374,mlp,med_change,23
covariate,0,0.5,0.2526140162049434,0.2451786829366115,0.6050631458196867,logistic_regression,readmit_30,24
covariate,0,0.5,0.020419680878354114,0.00482682956952475,0.02766291820033658,xgboost,readmit_30,24
covariate,0,0.5,0.0,0.0,0.10497532192929766,mlp,readmit_30,24
covariate,0,0.5,0.0,0.0,0.7044181558203424,logistic_regression,extended_stay,24
covariate,0,0.5,0.12242818699543145,0.10413751412358258,0.11136635045643245,xgboost,extended_stay,24
covariate,0,0.5,0.0,0.0,0.704417964286624,mlp,extended_stay,24
covariate,0,0.5,0.09331506824572752,0.04996242395155641,0.31401399807966823,logistic_regression,med_change,24
covariate,0,0.5,0.00531696925978975,0.02399930506992587,0.004410762848860679,xgboost,med_change,24
covariate,0,0.5,0.009588606558950063,0.005101002937099395,0.45300661664980135,mlp,med_change,24
covariate,1,1.0,0.3351892436367139,0.32400050413553283,0.709426077142706,logistic_regression,readmit_30,24
covariate,1,1.0,0.03165563593453389,0.010219901546293054,0.0806231880071771,xgboost,readmit_30,24
covariate,1,1.0,0.0,0.0,0.10878172087148773,mlp,readmit_30,24
covariate,1,1.0,0.0,0.0,0.7044181705016574,logistic_regression,extended_stay,24
covariate,1,1.0,0.33050852111596285,0.32006781903957515,0.2669721495169274,xgboost,extended_stay,24
covariate,1,1.0,0.0,0.0,0.7044181701960788,mlp,extended_stay,24
covariate,1,1.0,0.2393099002870712,0.12380602486423013,0.23924072372195462,logistic_regression,med_change,24
covariate,1,1.0,0.00531696925978975,0.02399930506992587,0.004472274144308197,xgboost,med_change,24
covariate,1,1.0,0.012603249108476332,0.006552983853921631,0.45141800517003167,mlp,med_change,24
covariate,2,1.5,0.34218714426652497,0.33043070533860275,0.782830639351189,logistic_regression,readmit_30,24
covariate,2,1.5,0.035400954286593816,0.015820399368321678,0.10022897527527447,xgboost,readmit_30,24
covariate,2,1.5,0.0,0.0,0.11012309429034146,mlp,readmit_30,24
covariate,2,1.5,0.0,0.0,0.7044181705040444,logistic_regression,extended_stay,24
covariate,2,1.5,0.5498842572761512,0.5044693954759991,0.3997649184847937,xgboost,extended_stay,24
covariate,2,1.5,0.0,0.0,0.7044181705035957,mlp,extended_stay,24
covariate,2,1.5,0.4404296246626095,0.2341565745427201,0.14909995175931298,logistic_regression,med_change,24
covariate,2,1.5,0.00531696925978975,0.02399930506992587,0.004451488320972848,xgboost,med_change,24
covariate,2,1.5,0.01518722843664171,0.007797538925483545,0.4500772096828362,mlp,med_change,24
label,0,0.15,0.01110290077492937,0.000620943696867049,0.4357180716897549,logistic_regression,readmit_30,24
label,0,0.15,0.01486386631046439,0.00441197787900411,0.03470273238479831,xgboost,readmit_30,24
label,0,0.15,0.0,0.0,0.13466300777241202,mlp,readmit_30,24
label,0,0.15,0.0,0.0,0.8499636209589188,logistic_regression,extended_stay,24
label,0,0.15,0.08051568721291097,0.04106057755864101,0.14664817661482799,xgboost,extended_stay,24
label,0,0.15,0.0,0.0,0.8498960275830372,mlp,extended_stay,24
label,0,0.15,0.07464623545269404,2.7204756180565504e-05,0.13711407494604472,logistic_regression,med_change,24
label,0,0.15,0.3882381649585164,0.02399930506992587,0.3302806853694392,xgboost,med_change,24
label,0,0.15,0.01171303074670571,0.0040638737107977965,0.13841366881588002,mlp,med_change,24
label,1,0.2,0.041185888326796594,0.000620943696867049,0.38622395100861756,logistic_regression,readmit_30,24
label,1,0.2,0.011406051649330225,0.00441197787900411,0.0770342064547331,xgboost,readmit_30,24
label,1,0.2,0.0,0.0,0.18451649149084978,mlp,readmit_30,24
label,1,0.2,0.0,0.0,0.7999739922511818,logistic_regression,extended_stay,24
label,1,0.2,0.07740365401789023,0.04106057755864101,0.10078437798292378,xgboost,extended_stay,24
label,1,0.2,0.0,0.0,0.7999063988753001,mlp,extended_stay,24
label,1,0.2,0.06592143966962806,2.7204756180565504e-05,0.15848053833817777,logistic_regression,med_change,24
label,1,0.2,0.3505315011667099,0.02399930506992587,0.28012568244350866,xgboost,med_change,24
label,1,0.2,0.01298923772181224,0.0040638737107977965,0.1800986786339897,mlp,med_change,24
label,2,0.25,0.04678754807783392,0.000620943696867049,0.3362343223008806,logistic_regression,readmit_30,24
label,2,0.25,0.004352109740616533,0.00441197787900411,0.12160027856878464,xgboost,readmit_30,24
label,2,0.25,0.0,0.0,0.23450612019858677,mlp,readmit_30,24
label,2,0.25,0.0,0.0,0.7499843635434449,logistic_regression,extended_stay,24
label,2,0.25,0.0614285502834504,0.04106057755864101,0.05452841448987255,xgboost,extended_stay,24
label,2,0.25,0.0,0.0,0.7499167701675632,mlp,extended_stay,24
label,2,0.25,0.05935224356370869,2.7204756180565504e-05,0.19299001232018467,logistic_regression,med_change,24
label,2,0.25,0.30724557522123896,0.02399930506992587,0.2300984028379478,xgboost,med_change,24
label,2,0.25,0.010232300884955753,0.0040638737107977965,0.23137116678661818,mlp,med_change,24
concept,0,1.5,0.12474528877188285,0.000620943696867049,0.4583274888231297,logistic_regression,readmit_30,24
concept,0,1.5,0.009757113322326833,0.00441197787900411,0.02424645616296811,xgboost,readmit_30,24
concept,0,1.5,0.0,0.0,0.1198471155479203,mlp,readmit_30,24
concept,0,1.5,0.0,0.0,0.6601689725457265,logistic_regression,extended_stay,24
concept,0,1.5,0.20396600360928546,0.04106057755864101,0.1182340631395535,xgboost,extended_stay,24
concept,0,1.5,0.0,0.0,0.6601013791698449,mlp,extended_stay,24
concept,0,1.5,0.07697013726289058,2.7204756180565504e-05,0.46047759980820474,logistic_regression,med_change,24
concept,0,1.5,0.46704316197151985,0.02399930506992587,0.44777789835066056,xgboost,med_change,24
concept,0,1.5,0.019525801952580194,0.0040638737107977965,0.5368711324817391,mlp,med_change,24
concept,1,2.0,0.148349190056979,0.000620943696867049,0.44173342120230413,logistic_regression,readmit_30,24
concept,1,2.0,0.011639229929072414,0.00441197787900411,0.02842783996071515,xgboost,readmit_30,24
concept,1,2.0,0.0,0.0,0.13340107634580214,mlp,readmit_30,24
concept,1,2.0,0.0,0.0,0.6157798416600182,logistic_regression,extended_stay,24
concept,1,2.0,0.19126284403787536,0.04106057755864101,0.12072317328267736,xgboost,extended_stay,24
concept,1,2.0,0.0,0.0,0.6157122482841365,mlp,extended_stay,24
concept,1,2.0,0.08273628941365639,2.7204756180565504e-05,0.5251944635294243,logistic_regression,med_change,24
concept,1,2.0,0.477917987922183,0.02399930506992587,0.45814919061367654,xgboost,med_change,24
concept,1,2.0,0.019966722129783693,0.0040638737107977965,0.6065662164892066,mlp,med_change,24
concept,2,3.0,0.1869740036144708,0.000620943696867049,0.40854528596065304,logistic_regression,readmit_30,24
concept,2,3.0,0.00849079807085646,0.00441197787900411,0.05551564173100277,xgboost,readmit_30,24
concept,2,3.0,0.0,0.0,0.1700441701009176,mlp,readmit_30,24
concept,2,3.0,0.0,0.0,0.5270015798886014,logistic_regression,extended_stay,24
concept,2,3.0,0.1874840937063229,0.04106057755864101,0.17631386445548938,xgboost,extended_stay,24
concept,2,3.0,0.0,0.0,0.5269339865127198,mlp,extended_stay,24
concept,2,3.0,0.09455599477948744,2.7204756180565504e-05,0.6639623540085782,logistic_regression,med_change,24
concept,2,3.0,0.49099555660608674,0.02399930506992587,0.47581857172190817,xgboost,med_change,24
concept,2,3.0,0.0216998191681736,0.0040638737107977965,0.7486815928070105,mlp,med_change,24
covariate,0,0.5,0.2530805429135975,0.2462158121629131,0.6051460996359148,logistic_regression,readmit_30,25
covariate,0,0.5,0.022292340054384074,0.00482682956952475,0.027675473054546804,xgboost,readmit_30,25
covariate,0,0.5,0.0,0.0,0.10496828796324936,mlp,readmit_30,25
covariate,0,0.5,0.0,0.0,0.7044181558294582,logistic_regression,extended_stay,25
covariate,0,0.5,0.12242818699543145,0.10393008827832229,0.11139753197540611,xgboost,extended_stay,25
covariate,0,0.5,0.0,0.0,0.7044179442559517,mlp,extended_stay,25
covariate,0,0.5,0.09676037401661466,0.05182925655889929,0.31365825802751696,logistic_regression,med_change,25
covariate,0,0.5,0.00531696925978975,0.02399930506992587,0.004417768859796519,xgboost,med_change,25
covariate,0,0.5,0.010449933001671855,0.005515854627620035,0.4530937901727074,mlp,med_change,25
covariate,1,1.0,0.335655770345368,0.3244153558260535,0.7094676245108718,logistic_regression,readmit_30,25
covariate,1,1.0,0.03165563593453389,0.010634753236813694,0.08079548091394873,xgboost,readmit_30,25
covariate,1,1.0,0.0,0.0,0.10876022350734132,mlp,readmit_30,25
covariate,1,1.0,0.0,0.0,0.7044181705016588,logistic_regression,extended_stay,25
covariate,1,1.0,0.3234413833067755,0.3155044504438481,0.26739922227997476,xgboost,extended_stay,25
covariate,1,1.0,0.0,0.0,0.7044181701704111,mlp,extended_stay,25
covariate,1,1.0,0.24232454283659746,0.12567285747157303,0.2388552714634277,logistic_regression,med_change,25
covariate,1,1.0,0.00531696925978975,0.02399930506992587,0.004469206919470557,xgboost,med_change,25
covariate,1,1.0,0.013033912329837232,0.006760409699181949,0.45151594201626327,mlp,med_change,25
covariate,2,1.5,0.34218714426652497,0.33043070533860275,0.7828475815992024,logistic_regression,readmit_30,25
covariate,2,1.5,0.035400954286593816,0.01561297352306136,0.10019064265473505,xgboost,readmit_30,25
covariate,2,1.5,0.0,0.0,0.11011429176588454,mlp,readmit_30,25
covariate,2,1.5,0.0,0.0,0.7044181705040444,logistic_regression,extended_stay,25
covariate,2,1.5,0.5584237154622526,0.5106921708338087,0.3999250240869676,xgboost,extended_stay,25
covariate,2,1.5,0.0,0.0,0.7044181705035575,mlp,extended_stay,25
covariate,2,1.5,0.4434442672121358,0.23457142623324073,0.14882609811440967,logistic_regression,med_change,25
covariate,2,1.5,0.00531696925978975,0.02399930506992587,0.0044588678454823005,xgboost,med_change,25
covariate,2,1.5,0.016909881322085294,0.008627242306524825,0.4501700733594705,mlp,med_change,25
label,0,0.15,0.04568104738627099,0.000620943696867049,0.43662843140687513,logistic_regression,readmit_30,25
label,0,0.15,0.013480740446010723,0.00441197787900411,0.03760669421844279,xgboost,readmit_30,25
label,0,0.15,0.0,0.0,0.13452686278311282,mlp,readmit_30,25
label,0,0.15,0.0,0.0,0.8499636209589188,logistic_regression,extended_stay,25
label,0,0.15,0.07636630961954999,0.04106057755864101,0.14664817661482796,xgboost,extended_stay,25
label,0,0.15,0.0,0.0,0.8498960275830372,mlp,extended_stay,25
label,0,0.15,0.0709859133443485,2.7204756180565504e-05,0.13168340258497183,logistic_regression,med_change,25
label,0,0.15,0.38848218643240606,0.02399930506992587,0.33029507799334845,xgboost,med_change,25
label,0,0.15,0.01368080065403907,0.0040638737107977965,0.1340959180902935,mlp,med_change,25
label,1,0.2,0.04014854392845635,0.000620943696867049,0.3857284429820179,logistic_regression,readmit_30,25
label,1,0.2,0.00829401845430948,0.00441197787900411,0.0798694495852744,xgboost,readmit_30,25
label,1,0.2,0.0,0.0,0.18465263648014899,mlp,readmit_30,25
label,1,0.2,0.0,0.0,0.7999739922511818,logistic_regression,extended_stay,25
label,1,0.2,0.06806755443282797,0.04106057755864101,0.09953982291136186,xgboost,extended_stay,25
label,1,0.2,0.0,0.0,0.7999063988753001,mlp,extended_stay,25
label,1,0.2,0.06358801991334079,2.7204756180565504e-05,0.1559898268647338,logistic_regression,med_change,25
label,1,0.2,0.3489758879958517,0.02399930506992587,0.28008803154568485,xgboost,med_change,25
label,1,0.2,0.01011148561057817,0.0040638737107977965,0.18225529714688382,mlp,med_change,25
label,2,0.25,0.07832281778737749,0.000620943696867049,0.3366491739914012,logistic_regression,readmit_30,25
label,2,0.25,0.005181985259288733,0.00441197787900411,0.12541815158373043,xgboost,readmit_30,25
label,2,0.25,0.0,0.0,0.2345061201985868,mlp,readmit_30,25
label,2,0.25,0.0,0.0,0.7499843635434449,logistic_regression,extended_stay,25
label,2,0.25,0.05644929717141722,0.04106057755864101,0.05660267294247574,xgboost,extended_stay,25
label,2,0.25,0.0,0.0,0.7499167701675632,mlp,extended_stay,25
label,2,0.25,0.05686330551061135,2.7204756180565504e-05,0.19091575386758147,logistic_regression,med_change,25
label,2,0.25,0.3069690265486726,0.02399930506992587,0.23008401021403851,xgboost,med_change,25
label,2,0.25,0.009254797887787342,0.0040638737107977965,0.2286729093811007,mlp,med_change,25
concept,0,1.5,0.11497330180119891,0.000620943696867049,0.4583274888231297,logistic_regression,readmit_30,25
concept,0,1.5,0.0047225576312018335,0.00441197787900411,0.028687382872249045,xgboost,readmit_30,25
concept,0,1.5,0.0,0.0,0.12067681892896155,mlp,readmit_30,25
concept,0,1.5,0.0,0.0,0.6601689725457265,logistic_regression,extended_stay,25
concept,0,1.5,0.2064080060512879,0.04106057755864101,0.12342677375054834,xgboost,extended_stay,25
concept,0,1.5,0.0,0.0,0.6601013791698449,mlp,extended_stay,25
concept,0,1.5,0.0765956054276846,2.7204756180565504e-05,0.4587098873723499,logistic_regression,med_change,25
concept,0,1.5,0.46741769380672593,0.02399930506992587,0.44819275004118125,xgboost,med_change,25
concept,0,1.5,0.019525801952580194,0.0040638737107977965,0.5375391871216149,mlp,med_change,25
concept,1,2.0,0.15267195662758415,0.000620943696867049,0.44173342120230413,logistic_regression,readmit_30,25
concept,1,2.0,0.010198307738870687,0.00441197787900411,0.029379985228202517,xgboost,readmit_30,25
concept,1,2.0,0.0,0.0,0.13561147978770458,mlp,readmit_30,25
concept,1,2.0,0.0,0.0,0.6157798416600182,logistic_regression,extended_stay,25
concept,1,2.0,0.18046370796876088,0.04106057755864101,0.11494598508860975,xgboost,extended_stay,25
concept,1,2.0,0.0,0.0,0.6157122482841365,mlp,extended_stay,25
concept,1,2.0,0.07842880101074055,2.7204756180565504e-05,0.5220947985734443,logistic_regression,med_change,25
concept,1,2.0,0.47361049951926715,0.02399930506992587,0.4527881783693086,xgboost,med_change,25
concept,1,2.0,0.01608430393788131,0.0040638737107977965,0.6036622546555619,mlp,med_change,25
concept,2,3.0,0.1869740036144708,0.000620943696867049,0.40854528596065304,logistic_regression,readmit_30,25
